Row ID,order_id,order_date,order_priority,quantity,revenue,discount_rate,ship_mode,profit,unit_price,shipping_cost,client_name,region_detail,region,client_segment,product_category,product_subcategory,product_name,pack_type,base_margin_pct,ship_date,order_year,order_month,margin_value,delivery_days
1178,8609,2012-04-14,Critical,4,72.0035,0.04,Regular Air,-108.08,20.99,2.5,Roy Phan,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,2012-04-15,2012,2012-04,58.322835000000005,1
1232,8997,2009-07-01,Low,40,17279.62,0.04,Regular Air,4176.25,449.99,24.49,Tony Sayre,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,2009-07-05,2009,2009-07,8985.402399999999,4
1233,8997,2009-07-01,Low,20,120.3,0.01,Regular Air,20.38,5.84,1.2,Tony Sayre,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2009-07-10,2009,2009-07,66.165,9
1248,9089,2010-05-23,Critical,8,822.3495,0.1,Express Air,-360.31,125.99,8.8,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2010-05-24,2010,2010-05,485.186205,1
1267,9221,2011-01-03,Low,9,79.64,0.03,Regular Air,-377.74,3.25,49.0,Christopher Conant,Alberta,West,Consumer,Office Supplies,Appliances,"Bravo IIª Megaboss¨ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2011-01-07,2011,2011-01,44.598400000000005,4
1268,9221,2011-01-03,Low,25,1527.42,0.04,Regular Air,326.4,60.98,19.99,Christopher Conant,Alberta,West,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,2011-01-07,2011,2011-01,580.4196000000001,4
1280,9286,2011-04-03,Critical,26,123.16,0.1,Regular Air,45.79,4.98,0.8,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2011-04-05,2011,2011-04,44.337599999999995,2
1293,9476,2009-05-25,Not Specified,10,165.04,0.08,Express Air,-66.59,15.99,13.18,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-05-27,2009,2009-05,61.0648,2
1313,9632,2012-01-16,Low,33,3633.03,0.09,Regular Air,1440.27,120.98,9.07,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2012-01-20,2012,2012-01,1271.5605,4
1341,9796,2010-09-10,Critical,29,1222.59,0.02,Regular Air,501.99,40.97,1.99,Alan Dominguez,Alberta,West,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,2010-09-11,2010,2010-09,513.4878,1
1377,9955,2011-09-04,Critical,37,2912.015,0.09,Regular Air,698.17,95.99,4.9,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,2011-09-06,2011,2011-09,1630.7284000000002,2
1379,9985,2010-08-07,Low,12,81.9,0.08,Regular Air,-23.52,6.68,5.2,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2010-08-07,2010,2010-08,30.303,0
1405,10212,2010-05-23,Low,14,74.02,0.02,Regular Air,-2.91,5.08,3.63,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2010-05-25,2010,2010-05,37.7502,2
1406,10212,2010-05-23,Low,22,1276.17,0.0,Regular Air,564.22,55.48,6.79,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2010-05-27,2010,2010-05,472.1829,4
1446,10439,2012-03-28,Not Specified,41,823.13,0.0,Regular Air,384.51,18.94,1.49,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2012-03-30,2012,2012-03,288.09549999999996,2
1447,10439,2012-03-28,Not Specified,30,569.61,0.02,Regular Air,-48.44,17.98,4.0,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,2012-03-30,2012,2012-03,449.99190000000004,2
1448,10439,2012-03-28,Not Specified,27,75.06,0.09,Regular Air,26.13,2.89,0.5,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2012-03-29,2012,2012-03,28.5228,1
1449,10439,2012-03-28,Not Specified,46,225.13,0.01,Express Air,-205.75,4.48,7.24,Raymond Book,Alberta,West,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54,2012-03-30,2012,2012-03,121.5702,2
1450,10464,2009-08-10,Critical,23,121.73,0.01,Regular Air,-69.07,4.98,6.07,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2009-08-11,2009,2009-08,43.8228,1
1498,10820,2011-12-27,Not Specified,49,2072.12,0.04,Express Air,365.23,40.97,8.99,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,2011-12-28,2011,2011-12,1222.5508,1
1499,10820,2011-12-27,Not Specified,33,151.19,0.06,Regular Air,-13.45,4.71,0.7,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2011-12-27,2011,2011-12,128.51149999999998,0
1529,11013,2009-04-17,High,2,226.882,0.01,Regular Air,-582.65,125.99,8.99,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2009-04-18,2009,2009-04,133.86038,1
1546,11169,2010-05-21,Medium,46,398.86,0.08,Regular Air,-26.45,8.85,5.6,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2010-05-22,2010,2010-05,143.5896,1
1547,11169,2010-05-21,Medium,44,109.18,0.09,Regular Air,37.17,2.61,0.5,Christine Abelman,Alberta,West,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2010-05-21,2010,2010-05,42.580200000000005,0
1548,11169,2010-05-21,Medium,5,28.59,0.05,Regular Air,-14.33,4.98,4.7,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2010-05-22,2010,2010-05,10.8642,1
1606,11651,2011-02-22,Medium,19,65.85,0.07,Express Air,3.9,3.28,0.98,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag,0.59,2011-02-24,2011,2011-02,38.851499999999994,2
1635,11840,2009-08-14,Critical,43,181.5,0.08,Regular Air,-6.24,4.48,2.5,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Envelopes,Ampad #10 Peel & Seel¨ Holiday Envelopes,Small Box,0.37,2009-08-15,2009,2009-08,67.155,1
1652,11909,2009-11-24,Not Specified,11,194.174,0.03,Regular Air,-20.91,20.99,0.99,Stephanie Phelps,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,2009-11-26,2009,2009-11,110.67917999999999,2
1653,11910,2011-06-15,High,21,49.23,0.01,Regular Air,-77.71,1.98,4.77,Christopher Conant,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2011-06-17,2011,2011-06,19.692,2
1657,11943,2010-04-07,Low,49,657.94,0.09,Regular Air,7.35,14.45,7.17,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2010-04-14,2010,2010-04,250.01720000000003,7
1658,11943,2010-04-07,Low,19,1270.73,0.08,Delivery Truck,-425.72,70.98,30.0,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,2010-04-09,2010,2010-04,927.6329,2
1722,12356,2012-10-18,Critical,39,243.05,0.02,Regular Air,-70.85,5.98,5.35,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1947,Small Box,0.4,2012-10-21,2012,2012-10,97.22000000000001,3
1756,12581,2009-10-20,High,31,1768.969,0.0,Express Air,341.1,65.99,5.99,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,i1000,Small Box,0.58,2009-10-22,2009,2009-10,1026.00202,2
1818,13031,2012-12-04,Low,34,210.06,0.08,Regular Air,-135.0,6.48,7.37,Sarah Brown,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-12-09,2012,2012-12,77.7222,5
1831,13126,2011-10-19,Not Specified,43,24233.54,0.07,Regular Air,6492.67,599.99,24.49,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2011-10-20,2011,2011-10,12116.77,1
1832,13126,2011-10-19,Not Specified,45,6325.65,0.02,Delivery Truck,114.46,135.99,28.63,Raymond Book,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,2011-10-21,2011,2011-10,4807.494,2
1833,13126,2011-10-19,Not Specified,2,380.62,0.02,Delivery Truck,-301.73,179.29,29.21,Raymond Book,Alberta,West,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2011-10-21,2011,2011-10,281.6588,2
1844,13282,2012-05-09,Low,22,763.85,0.09,Regular Air,-126.6,34.98,7.53,Roy Phan,Alberta,West,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,2012-05-14,2012,2012-05,580.5260000000001,5
1845,13282,2012-05-09,Low,2,12.59,0.02,Regular Air,-5.92,6.3,0.5,Roy Phan,Alberta,West,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2012-05-13,2012,2012-05,4.9101,4
1933,13825,2009-03-21,High,30,186.79,0.09,Regular Air,-88.6,6.48,6.35,Christopher Conant,Alberta,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.37,2009-03-22,2009,2009-03,69.11229999999999,1
1992,14212,2012-02-16,Critical,4,31.18,0.0,Regular Air,-17.16,6.24,5.22,Cyma Kinney,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2012-02-17,2012,2012-02,18.708,1
1993,14212,2012-02-16,Critical,8,21.99,0.02,Regular Air,4.63,2.61,0.5,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.39,2012-02-18,2012,2012-02,8.5761,2
2067,14789,2010-11-29,Not Specified,37,438.07,0.0,Express Air,12.06,10.89,4.5,Sarah Brown,Alberta,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2010-12-01,2010,2010-11,258.4613,2
2068,14789,2010-11-29,Not Specified,19,116.37,0.03,Regular Air,-32.6,5.58,5.3,Sarah Brown,Alberta,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2010-11-30,2010,2010-11,40.7295,1
2192,15782,2012-03-30,High,35,2339.64,0.1,Regular Air,-1916.71,71.37,69.0,Jim Karlsson,Alberta,West,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2012-04-01,2012,2012-03,1590.9552,2
2232,16132,2012-10-27,Medium,26,519.96,0.07,Regular Air,169.44,21.38,2.99,Clay Cheatham,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock¨,Small Box,0.36,2012-10-28,2012,2012-10,187.1856,1
2377,17251,2009-10-27,Not Specified,26,2951.438,0.0,Regular Air,667.28,125.99,8.99,Clay Cheatham,Alberta,West,Small Business,Technology,Telephones and Communication,5170i,Small Box,0.57,2009-10-29,2009,2009-10,1682.3196599999999,2
2380,17253,2011-08-17,Critical,13,50.19,0.08,Regular Air,-64.39,3.52,6.83,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2011-08-19,2011,2011-08,19.0722,2
2385,17287,2011-04-05,High,38,5793.46,0.01,Regular Air,2477.77,150.98,13.99,Shui Tom,Alberta,West,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2011-04-06,2011,2011-04,2201.5148,1
2386,17287,2011-04-05,High,11,4558.21,0.06,Regular Air,993.81,415.88,11.37,Shui Tom,Alberta,West,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,2011-04-07,2011,2011-04,2598.1796999999997,2
2387,17287,2011-04-05,High,26,4361.6985,0.05,Regular Air,1069.79,195.99,4.2,Shui Tom,Alberta,West,Home Office,Technology,Telephones and Communication,T65,Small Box,0.56,2011-04-07,2011,2011-04,2442.5511600000004,2
2516,18279,2009-02-26,Medium,22,184.35,0.07,Regular Air,11.95,8.33,1.99,Stephanie Phelps,Alberta,West,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,2009-02-28,2009,2009-02,95.862,2
2517,18279,2009-02-26,Medium,20,10281.79,0.03,Regular Air,3272.9,499.99,24.49,Stephanie Phelps,Alberta,West,Consumer,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2009-02-27,2009,2009-02,3701.4444000000003,1
2559,18503,2011-05-05,Not Specified,46,6637.63,0.03,Delivery Truck,1487.94,145.45,17.85,Sarah Brown,Alberta,West,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-05-07,2011,2011-05,3717.0728000000004,2
2560,18503,2011-05-05,Not Specified,13,928.9055,0.06,Regular Air,-23.93,85.99,2.79,Sarah Brown,Alberta,West,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58,2011-05-07,2011,2011-05,538.76519,2
2589,18689,2009-12-24,Not Specified,38,281.17,0.01,Regular Air,-78.37,7.1,6.05,Steven Roelle,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2009-12-25,2009,2009-12,109.65630000000002,1
2590,18689,2009-12-24,Not Specified,10,194.65,0.05,Regular Air,-3.78,18.97,9.03,Steven Roelle,Alberta,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2009-12-25,2009,2009-12,72.0205,1
2599,18758,2010-04-20,Not Specified,20,2022.18,0.09,Express Air,594.44,102.3,21.26,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box,0.59,2010-04-22,2010,2010-04,1193.0862,2
2696,19521,2009-11-23,Not Specified,9,351.06,0.02,Regular Air,-306.32,35.48,35.0,Frank Hawley,Alberta,West,Home Office,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box,0.85,2009-11-24,2009,2009-11,298.401,1
2847,20513,2009-07-07,High,13,42.27,0.01,Express Air,4.56,2.84,0.93,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accentª Tank-Style Highlighters,Wrap Bag,0.54,2009-07-08,2009,2009-07,22.825800000000005,1
2934,21253,2012-04-17,Medium,5,455.08,0.04,Regular Air,27.8,83.93,19.99,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,2012-04-18,2012,2012-04,172.9304,1
3023,21735,2010-03-09,Not Specified,23,239.49,0.04,Regular Air,-159.35,9.98,12.52,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,"Eldon¨ Expressionsª Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2010-03-11,2010,2010-03,136.5093,2
3024,21735,2010-03-09,Not Specified,14,1819.153,0.02,Regular Air,-35.5,155.99,8.99,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,LX 788,Small Box,0.58,2010-03-12,2010,2010-03,1055.10874,3
3116,22375,2011-04-07,Not Specified,43,816.11,0.04,Regular Air,66.14,18.97,9.54,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1939,Small Box,0.37,2011-04-08,2011,2011-04,301.9607,1
3170,22817,2012-11-21,Critical,27,6785.86,0.05,Delivery Truck,-740.07,262.11,62.74,Andrew Roberts,Alberta,West,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2012-11-23,2012,2012-11,5089.3949999999995,2
3333,23842,2010-09-17,Low,20,127.16,0.1,Regular Air,-74.03,6.68,6.92,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2010-09-24,2010,2010-09,47.0492,7
3342,23911,2012-06-01,Critical,21,2580.67,0.1,Delivery Truck,-1050.77,122.99,70.2,Christopher Conant,Alberta,West,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2012-06-02,2012,2012-06,1909.6958,1
3343,23911,2012-06-01,Critical,19,955.46,0.03,Regular Air,-79.05,50.98,6.5,Christopher Conant,Alberta,West,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,2012-06-02,2012,2012-06,697.4858,1
3344,23911,2012-06-01,Critical,3,121.26,0.0,Regular Air,-12.52,35.44,7.5,Christopher Conant,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2012-06-02,2012,2012-06,46.0788,1
3422,24391,2009-03-06,Low,14,3236.8,0.08,Delivery Truck,501.69,230.98,23.78,Raymond Book,Alberta,West,Consumer,Furniture,Tables,"Bush¨ Cubix Conference Tables, Fully Assembled",Jumbo Box,0.6,2009-03-10,2009,2009-03,1942.08,4
3485,24802,2009-01-23,Medium,18,1383.2,0.01,Regular Air,-23.44,73.98,12.14,Victoria Brennan,Alberta,West,Small Business,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,2009-01-25,2009,2009-01,926.7440000000001,2
3509,24996,2011-09-25,Critical,36,1793.24,0.01,Regular Air,739.36,46.89,5.1,Roy Phan,Alberta,West,Consumer,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,2011-09-26,2011,2011-09,824.8904,1
3510,24996,2011-09-25,Critical,2,143.667,0.09,Regular Air,-363.55,85.99,1.25,Roy Phan,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2011-09-27,2011,2011-09,56.03013,2
3609,25824,2009-09-04,Medium,5,25.27,0.01,Regular Air,-19.93,3.95,5.13,Christine Abelman,Alberta,West,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,2009-09-05,2009,2009-09,14.909299999999998,1
3610,25824,2009-09-04,Medium,37,14410.78,0.02,Regular Air,6365.58,367.99,19.99,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,2009-09-05,2009,2009-09,5764.312000000001,1
3611,25824,2009-09-04,Medium,39,15341.46,0.0,Delivery Truck,394.52,376.13,85.63,Christine Abelman,Alberta,West,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2009-09-05,2009,2009-09,11352.6804,1
3612,25824,2009-09-04,Medium,6,507.5605,0.04,Regular Air,-258.23,95.99,4.9,Christine Abelman,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,2009-09-06,2009,2009-09,284.23388,2
3677,26309,2012-02-19,Low,42,128.13,0.09,Regular Air,32.53,3.08,0.99,Alan Dominguez,Alberta,West,Corporate,Office Supplies,Labels,Avery 481,Small Box,0.37,2012-02-21,2012,2012-02,47.4081,2
3738,26723,2011-03-03,Low,8,441.8045,0.03,Regular Air,-201.49,65.99,7.69,Roy Phan,Alberta,West,Consumer,Technology,Telephones and Communication,5190,Small Box,0.59,2011-03-08,2011,2011-03,260.664655,5
3852,27463,2009-11-13,Medium,31,835.11,0.0,Regular Air,213.79,25.38,8.99,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2009-11-15,2009,2009-11,417.555,2
3853,27463,2009-11-13,Medium,10,54.52,0.01,Regular Air,-20.57,4.98,4.72,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2009-11-14,2009,2009-11,19.627200000000002,1
3941,28069,2009-05-21,Low,1,10.17,0.02,Express Air,-4.09,5.18,2.04,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Paper,Array¨ Memo Cubes,Wrap Bag,0.36,2009-05-26,2009,2009-05,3.6612,5
3942,28069,2009-05-21,Low,4,23.58,0.09,Regular Air,-2.87,5.84,0.83,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Avery Hi-Liter¨ Smear-Safe Highlighters,Wrap Bag,0.49,2009-05-25,2009,2009-05,11.5542,4
4066,28934,2012-11-28,Medium,12,1272.35,0.0,Regular Air,297.57,100.98,7.18,Stephanie Phelps,Alberta,West,Consumer,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,2012-11-29,2012,2012-11,508.94,1
4067,28934,2012-11-28,Medium,26,4000.35,0.07,Delivery Truck,303.39,160.98,30.0,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2012-11-30,2012,2012-11,2480.217,2
4068,28934,2012-11-28,Medium,26,3356.92,0.0,Express Air,1555.9,120.97,7.11,Stephanie Phelps,Alberta,West,Consumer,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2012-11-30,2012,2012-11,1208.4912,2
4102,29218,2012-05-29,Low,19,1823.02,0.04,Express Air,80.8,92.23,39.61,Andrew Roberts,Alberta,West,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2012-05-29,2012,2012-05,1221.4234000000001,0
4103,29218,2012-05-29,Low,26,74.02,0.04,Regular Air,8.13,2.88,0.7,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,2012-05-29,2012,2012-05,41.4512,0
4104,29218,2012-05-29,Low,13,2252.976,0.02,Regular Air,-54.36,205.99,8.99,Andrew Roberts,Alberta,West,Home Office,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,2012-05-31,2012,2012-05,1306.72608,2
4117,29286,2009-07-28,Critical,4,13070.2,0.07,Delivery Truck,-6923.6,3502.14,8.73,Alan Dominguez,Alberta,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,2009-07-30,2009,2009-07,7450.014,2
4165,29536,2012-09-07,Medium,5,495.32,0.05,Delivery Truck,-72.73,100.98,15.66,Raymond Book,Alberta,West,Consumer,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2012-09-09,2012,2012-09,282.33239999999995,2
4166,29536,2012-09-07,Medium,11,2483.53,0.07,Delivery Truck,-176.77,220.98,64.66,Raymond Book,Alberta,West,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2012-09-09,2012,2012-09,1539.7886,2
4167,29536,2012-09-07,Medium,26,967.41,0.03,Regular Air,26.64,35.44,19.99,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2012-09-09,2012,2012-09,367.6158,2
4170,29569,2011-07-03,High,46,27720.98,0.07,Regular Air,11984.4,599.99,24.49,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2011-07-04,2011,2011-07,10256.7626,1
4171,29569,2011-07-03,High,29,520.13,0.1,Regular Air,127.55,18.97,5.21,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1887,Small Box,0.37,2011-07-05,2011,2011-07,192.44809999999998,2
4197,29827,2011-07-14,Critical,35,926.65,0.01,Regular Air,-75.38,26.31,5.89,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,2011-07-15,2011,2011-07,694.9875,1
4210,29926,2012-03-22,Medium,9,20.21,0.0,Regular Air,-5.14,2.08,1.49,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,2012-03-24,2012,2012-03,7.6798,2
4337,30913,2012-09-22,Medium,23,143.1,0.01,Regular Air,36.75,5.98,1.49,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2012-09-23,2012,2012-09,55.809,1
4338,30913,2012-09-22,Medium,36,795.52,0.08,Regular Air,290.64,22.24,1.99,Roy Phan,Alberta,West,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,2012-09-24,2012,2012-09,342.0736,2
4339,30913,2012-09-22,Medium,44,126.36,0.02,Regular Air,50.26,2.89,0.5,Roy Phan,Alberta,West,Corporate,Office Supplies,Labels,Avery 498,Small Box,0.38,2012-09-24,2012,2012-09,48.0168,2
4340,30913,2012-09-22,Medium,24,496.62,0.07,Express Air,49.86,19.98,10.49,Roy Phan,Alberta,West,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2012-09-24,2012,2012-09,243.3438,2
4393,31271,2011-04-20,Low,4,43.29,0.03,Regular Air,-0.36,8.37,10.16,Clay Cheatham,Alberta,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,2011-04-27,2011,2011-04,25.541099999999997,7
4406,31399,2011-11-05,Not Specified,9,337.2035,0.09,Regular Air,-120.93,45.99,4.99,Adrian Shami,Alberta,West,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.56,2011-11-06,2011,2011-11,188.83396000000002,1
4498,32007,2011-02-05,Low,41,17448.75,0.06,Delivery Truck,9.93,417.4,75.23,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Jumbo Box,0.79,2011-02-09,2011,2011-02,13784.5125,4
4518,32164,2010-02-02,Not Specified,12,77.01,0.02,Regular Air,-19.04,5.78,4.96,Erica Smith,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2010-02-03,2010,2010-02,27.7236,1
4519,32164,2010-02-02,Not Specified,34,111.83,0.07,Regular Air,-92.16,3.28,3.97,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2010-02-03,2010,2010-02,62.62480000000001,1
